Date;Y;mon;usrec;3 YR
1943-4-01;1943;4;0.1365;1.24
1943-5-01;1943;5;0.1365;1.19
1943-6-01;1943;6;0.1365;1.15
1943-7-01;1943;7;0.1365;1.16
1943-8-01;1943;8;0.1365;1.21
1943-9-01;1943;9;0.1365;1.24
1943-10-01;1943;10;0.1365;1.26
1943-11-01;1943;11;0.1365;1.22
1943-12-01;1943;12;0.1365;1.23
1944-1-01;1944;1;0.1365;1.26
1944-2-01;1944;2;0.1365;1.25
1944-3-01;1944;3;0.1365;1.23
1944-4-01;1944;4;0.1365;1.19
1944-5-01;1944;5;0.1365;1.2
1944-6-01;1944;6;0.1365;1.24
1944-7-01;1944;7;0.1365;1.21
1944-8-01;1944;8;0.1365;1.17
1944-9-01;1944;9;0.1365;1.19
1944-10-01;1944;10;0.1365;1.24
1944-11-01;1944;11;0.1365;1.28
1944-12-01;1944;12;0.1365;1.28
1945-1-01;1945;1;0.1365;1.14
1945-2-01;1945;2;0.1365;1.13
1945-3-01;1945;3;15.5746;1.13
1945-4-01;1945;4;15.5746;1.1
1945-5-01;1945;5;15.5746;1.22
1945-6-01;1945;6;15.5746;1.18
1945-7-01;1945;7;15.5746;1.22
1945-8-01;1945;8;15.5746;1.24
1945-9-01;1945;9;15.5746;1.22
1945-10-01;1945;10;15.5746;1.19
1945-11-01;1945;11;0.1365;1.15
1945-12-01;1945;12;0.1365;1.12
1946-1-01;1946;1;0.1365;1.03
1946-2-01;1946;2;0.1365;0.96
1946-3-01;1946;3;0.1365;1.04
1946-4-01;1946;4;0.1365;1.18
1946-5-01;1946;5;0.1365;1.18
1946-6-01;1946;6;0.1365;1.12
1946-7-01;1946;7;0.1365;1.17
1946-8-01;1946;8;0.1365;1.22
1946-9-01;1946;9;0.1365;1.29
1946-10-01;1946;10;0.1365;1.27
1946-11-01;1946;11;0.1365;1.35
1946-12-01;1946;12;0.1365;1.28
1947-1-01;1947;1;0.1365;1.25
1947-2-01;1947;2;0.1365;1.25
1947-3-01;1947;3;0.1365;1.21
1947-4-01;1947;4;0.1365;1.28
1947-5-01;1947;5;0.1365;1.28
1947-6-01;1947;6;0.1365;1.31
1947-7-01;1947;7;0.1365;1.3
1947-8-01;1947;8;0.1365;1.25
1947-9-01;1947;9;0.1365;1.28
1947-10-01;1947;10;0.1365;1.41
1947-11-01;1947;11;0.1365;1.46
1947-12-01;1947;12;0.1365;1.48
1948-1-01;1948;1;0.1365;1.49
1948-2-01;1948;2;0.1365;1.47
1948-3-01;1948;3;0.1365;1.47
1948-4-01;1948;4;0.1365;1.47
1948-5-01;1948;5;0.1365;1.37
1948-6-01;1948;6;0.1365;1.48
1948-7-01;1948;7;0.1365;1.51
1948-8-01;1948;8;0.1365;1.55
1948-9-01;1948;9;0.1365;1.59
1948-10-01;1948;10;0.1365;1.64
1948-11-01;1948;11;0.1365;1.59
1948-12-01;1948;12;15.5746;1.53
1949-1-01;1949;1;15.5746;1.49
1949-2-01;1949;2;15.5746;1.49
1949-3-01;1949;3;15.5746;1.46
1949-4-01;1949;4;15.5746;1.44
1949-5-01;1949;5;15.5746;1.43
1949-6-01;1949;6;15.5746;1.33
1949-7-01;1949;7;15.5746;1.29
1949-8-01;1949;8;15.5746;1.25
1949-9-01;1949;9;15.5746;1.28
1949-10-01;1949;10;15.5746;1.29
1949-11-01;1949;11;0.1365;1.31
1949-12-01;1949;12;0.1365;1.27
1950-1-01;1950;1;0.1365;1.25
1950-2-01;1950;2;0.1365;1.25
1950-3-01;1950;3;0.1365;1.28
1950-4-01;1950;4;0.1365;1.34
1950-5-01;1950;5;0.1365;1.32
1950-6-01;1950;6;0.1365;1.39
1950-7-01;1950;7;0.1365;1.33
1950-8-01;1950;8;0.1365;1.41
1950-9-01;1950;9;0.1365;1.52
1950-10-01;1950;10;0.1365;1.64
1950-11-01;1950;11;0.1365;1.6
1950-12-01;1950;12;0.1365;1.59
1951-1-01;1951;1;0.1365;1.63
1951-2-01;1951;2;0.1365;1.623
1951-3-01;1951;3;0.1365;1.96
1951-4-01;1951;4;0.1365;1.923
1951-5-01;1951;5;0.1365;1.971
1951-6-01;1951;6;0.1365;1.926
1951-7-01;1951;7;0.1365;1.851
1951-8-01;1951;8;0.1365;1.809
1951-9-01;1951;9;0.1365;1.997
1951-10-01;1951;10;0.1365;2.005
1951-11-01;1951;11;0.1365;1.976
1951-12-01;1951;12;0.1365;2.093
1952-1-01;1952;1;0.1365;1.972
1952-2-01;1952;2;0.1365;2.082
1952-3-01;1952;3;0.1365;2.01
1952-4-01;1952;4;0.1365;1.94
1952-5-01;1952;5;0.1365;2.004
1952-6-01;1952;6;0.1365;2.133
1952-7-01;1952;7;0.1365;2.217
1952-8-01;1952;8;0.1365;2.301
1952-9-01;1952;9;0.1365;2.268
1952-10-01;1952;10;0.1365;2.216
1952-11-01;1952;11;0.1365;2.271
1952-12-01;1952;12;0.1365;2.3
1953-1-01;1953;1;0.1365;2.261
1953-2-01;1953;2;0.1365;2.311
1953-3-01;1953;3;0.1365;2.333
1953-4-01;1953;4;0.1365;2.626
1953-5-01;1953;5;0.1365;2.912
1953-6-01;1953;6;0.1365;2.594
1953-7-01;1953;7;0.1365;2.569
1953-8-01;1953;8;15.5746;2.637
1953-9-01;1953;9;15.5746;2.336
1953-10-01;1953;10;15.5746;2.2
1953-11-01;1953;11;15.5746;2.164
1953-12-01;1953;12;15.5746;2.03
1954-1-01;1954;1;15.5746;1.781
1954-2-01;1954;2;15.5746;1.563
1954-3-01;1954;3;15.5746;1.545
1954-4-01;1954;4;15.5746;1.417
1954-5-01;1954;5;15.5746;1.584
1954-6-01;1954;6;0.1365;1.412
1954-7-01;1954;7;0.1365;1.441
1954-8-01;1954;8;0.1365;1.486
1954-9-01;1954;9;0.1365;1.638
1954-10-01;1954;10;0.1365;1.787
1954-11-01;1954;11;0.1365;1.789
1954-12-01;1954;12;0.1365;1.883
1955-1-01;1955;1;0.1365;2.049
1955-2-01;1955;2;0.1365;2.316
1955-3-01;1955;3;0.1365;2.296
1955-4-01;1955;4;0.1365;2.384
1955-5-01;1955;5;0.1365;2.351
1955-6-01;1955;6;0.1365;2.466
1955-7-01;1955;7;0.1365;2.658
1955-8-01;1955;8;0.1365;2.783
1955-9-01;1955;9;0.1365;2.617
1955-10-01;1955;10;0.1365;2.597
1955-11-01;1955;11;0.1365;2.834
1955-12-01;1955;12;0.1365;2.865
1956-1-01;1956;1;0.1365;2.635
1956-2-01;1956;2;0.1365;2.712
1956-3-01;1956;3;0.1365;3.037
1956-4-01;1956;4;0.1365;3.207
1956-5-01;1956;5;0.1365;2.958
1956-6-01;1956;6;0.1365;2.921
1956-7-01;1956;7;0.1365;3.265
1956-8-01;1956;8;0.1365;3.537
1956-9-01;1956;9;0.1365;3.492
1956-10-01;1956;10;0.1365;3.485
1956-11-01;1956;11;0.1365;3.702
1956-12-01;1956;12;0.1365;3.721
1957-1-01;1957;1;0.1365;3.241
1957-2-01;1957;2;0.1365;3.417
1957-3-01;1957;3;0.1365;3.44
1957-4-01;1957;4;0.1365;3.559
1957-5-01;1957;5;0.1365;3.602
1957-6-01;1957;6;0.1365;3.738
1957-7-01;1957;7;0.1365;3.842
1957-8-01;1957;8;0.1365;3.841
1957-9-01;1957;9;15.5746;4.099
1957-10-01;1957;10;15.5746;4.006
1957-11-01;1957;11;15.5746;3.477
1957-12-01;1957;12;15.5746;2.785
1958-1-01;1958;1;15.5746;2.699
1958-2-01;1958;2;15.5746;2.361
1958-3-01;1958;3;15.5746;2.32
1958-4-01;1958;4;15.5746;2.058
1958-5-01;1958;5;0.1365;1.996
1958-6-01;1958;6;0.1365;2.23
1958-7-01;1958;7;0.1365;2.447
1958-8-01;1958;8;0.1365;3.55
1958-9-01;1958;9;0.1365;3.624
1958-10-01;1958;10;0.1365;3.541
1958-11-01;1958;11;0.1365;3.552
1958-12-01;1958;12;0.1365;3.637
1959-1-01;1959;1;0.1365;3.901
1959-2-01;1959;2;0.1365;3.717
1959-3-01;1959;3;0.1365;3.923
1959-4-01;1959;4;0.1365;4.036
1959-5-01;1959;5;0.1365;4.105
1959-6-01;1959;6;0.1365;4.327
1959-7-01;1959;7;0.1365;4.398
1959-8-01;1959;8;0.1365;4.516
1959-9-01;1959;9;0.1365;4.701
1959-10-01;1959;10;0.1365;4.441
1959-11-01;1959;11;0.1365;4.81
1959-12-01;1959;12;0.1365;4.881
1960-1-01;1960;1;0.1365;4.716
1960-2-01;1960;2;0.1365;4.572
1960-3-01;1960;3;0.1365;3.913
1960-4-01;1960;4;0.1365;4.36
1960-5-01;1960;5;15.5746;4.253
1960-6-01;1960;6;15.5746;3.888
1960-7-01;1960;7;15.5746;3.285
1960-8-01;1960;8;15.5746;3.32
1960-9-01;1960;9;15.5746;3.301
1960-10-01;1960;10;15.5746;3.361
1960-11-01;1960;11;15.5746;3.534
1960-12-01;1960;12;15.5746;3.117
1961-1-01;1961;1;15.5746;3.398
1961-2-01;1961;2;15.5746;3.344
1961-3-01;1961;3;0.1365;3.253
1961-4-01;1961;4;0.1365;3.204
1961-5-01;1961;5;0.1365;3.374
1961-6-01;1961;6;0.1365;3.5036
1961-7-01;1961;7;0.1365;3.5068
1961-8-01;1961;8;0.1365;3.6481
1961-9-01;1961;9;0.1365;3.5412
1961-10-01;1961;10;0.1365;3.4616
1961-11-01;1961;11;0.1365;3.5216
1961-12-01;1961;12;0.1365;3.6259
1962-1-01;1962;1;0.1365;3.7667
1962-2-01;1962;2;0.1365;3.5136
1962-3-01;1962;3;0.1365;3.351
1962-4-01;1962;4;0.1365;3.4162
1962-5-01;1962;5;0.1365;3.3416
1962-6-01;1962;6;0.1365;3.5095
1962-7-01;1962;7;0.1365;3.5782
1962-8-01;1962;8;0.1365;3.3391
1962-9-01;1962;9;0.1365;3.3008
1962-10-01;1962;10;0.1365;3.316
1962-11-01;1962;11;0.1365;3.3302
1962-12-01;1962;12;0.1365;3.3106
1963-1-01;1963;1;0.1365;3.3821
1963-2-01;1963;2;0.1365;3.3997
1963-3-01;1963;3;0.1365;3.4137
1963-4-01;1963;4;0.1365;3.4241
1963-5-01;1963;5;0.1365;3.486
1963-6-01;1963;6;0.1365;3.5252
1963-7-01;1963;7;0.1365;3.6891
1963-8-01;1963;8;0.1365;3.7266
1963-9-01;1963;9;0.1365;3.7236
1963-10-01;1963;10;0.1365;3.7801
1963-11-01;1963;11;0.1365;3.8269
1963-12-01;1963;12;0.1365;3.9199
1964-1-01;1964;1;0.1365;3.8962
1964-2-01;1964;2;0.1365;3.9913
1964-3-01;1964;3;0.1365;4.0797
1964-4-01;1964;4;0.1365;3.988
1964-5-01;1964;5;0.1365;3.9479
1964-6-01;1964;6;0.1365;3.8886
1964-7-01;1964;7;0.1365;3.7991
1964-8-01;1964;8;0.1365;3.8709
1964-9-01;1964;9;0.1365;3.9179
1964-10-01;1964;10;0.1365;3.9189
1964-11-01;1964;11;0.1365;4.0525
1964-12-01;1964;12;0.1365;3.9882
1965-1-01;1965;1;0.1365;3.9217
1965-2-01;1965;2;0.1365;4.0025
1965-3-01;1965;3;0.1365;4.0177
1965-4-01;1965;4;0.1365;4.0026
1965-5-01;1965;5;0.1365;4.0063
1965-6-01;1965;6;0.1365;3.9512
1965-7-01;1965;7;0.1365;4.0079
1965-8-01;1965;8;0.1365;4.1011
1965-9-01;1965;9;0.1365;4.199
1965-10-01;1965;10;0.1365;4.239
1965-11-01;1965;11;0.1365;4.3387
1965-12-01;1965;12;0.1365;4.7564
1966-1-01;1966;1;0.1365;4.7942
1966-2-01;1966;2;0.1365;4.9451
1966-3-01;1966;3;0.1365;4.7356
1966-4-01;1966;4;0.1365;4.7868
1966-5-01;1966;5;0.1365;4.896
1966-6-01;1966;6;0.1365;5.0121
1966-7-01;1966;7;0.1365;5.1546
1966-8-01;1966;8;0.1365;5.6006
1966-9-01;1966;9;0.1365;5.2834
1966-10-01;1966;10;0.1365;5.1674
1966-11-01;1966;11;0.1365;5.2266
1966-12-01;1966;12;0.1365;4.7263
1967-1-01;1967;1;0.1365;4.5236
1967-2-01;1967;2;0.1365;4.6404
1967-3-01;1967;3;0.1365;4.2231
1967-4-01;1967;4;0.1365;4.4086
1967-5-01;1967;5;0.1365;4.4819
1967-6-01;1967;6;0.1365;5.087
1967-7-01;1967;7;0.1365;4.9691
1967-8-01;1967;8;0.1365;5.1853
1967-9-01;1967;9;0.1365;5.227
1967-10-01;1967;10;0.1365;5.4718
1967-11-01;1967;11;0.1365;5.5405
1967-12-01;1967;12;0.1365;5.6364
1968-1-01;1968;1;0.1365;5.3667
1968-2-01;1968;2;0.1365;5.459
1968-3-01;1968;3;0.1365;5.61
1968-4-01;1968;4;0.1365;5.7076
1968-5-01;1968;5;0.1365;5.7598
1968-6-01;1968;6;0.1365;5.534
1968-7-01;1968;7;0.1365;5.1792
1968-8-01;1968;8;0.1365;5.2049
1968-9-01;1968;9;0.1365;5.2524
1968-10-01;1968;10;0.1365;5.3156
1968-11-01;1968;11;0.1365;5.4532
1968-12-01;1968;12;0.1365;6.091
1969-1-01;1969;1;0.1365;6.0294
1969-2-01;1969;2;0.1365;6.305
1969-3-01;1969;3;0.1365;6.1
1969-4-01;1969;4;0.1365;6.1088
1969-5-01;1969;5;0.1365;6.4922
1969-6-01;1969;6;0.1365;6.9464
1969-7-01;1969;7;0.1365;7.1136
1969-8-01;1969;8;0.1365;7.1515
1969-9-01;1969;9;0.1365;7.8486
1969-10-01;1969;10;0.1365;7.2306
1969-11-01;1969;11;0.1365;7.4016
1969-12-01;1969;12;0.1365;8.0089
1970-1-01;1970;1;15.5746;8.025
1970-2-01;1970;2;15.5746;7.1583
1970-3-01;1970;3;15.5746;7.0271
1970-4-01;1970;4;15.5746;7.7673
1970-5-01;1970;5;15.5746;7.736
1970-6-01;1970;6;15.5746;7.6259
1970-7-01;1970;7;15.5746;7.4055
1970-8-01;1970;8;15.5746;7.2474
1970-9-01;1970;9;15.5746;6.9067
1970-10-01;1970;10;15.5746;6.8115
1970-11-01;1970;11;15.5746;5.6696
1970-12-01;1970;12;0.1365;5.7569
1971-1-01;1971;1;0.1365;5.2395
1971-2-01;1971;2;0.1365;4.8217
1971-3-01;1971;3;0.1365;4.584
1971-4-01;1971;4;0.1365;5.6775
1971-5-01;1971;5;0.1365;5.8152
1971-6-01;1971;6;0.1365;6.6361
1971-7-01;1971;7;0.1365;6.6844
1971-8-01;1971;8;0.1365;5.7565
1971-9-01;1971;9;0.1365;5.7152
1971-10-01;1971;10;0.1365;5.3157
1971-11-01;1971;11;0.1365;5.3648
1971-12-01;1971;12;0.1365;5.1087
1972-1-01;1972;1;0.1365;5.3311
1972-2-01;1972;2;0.1365;5.2582
1972-3-01;1972;3;0.1365;5.8148
1972-4-01;1972;4;0.1365;5.5261
1972-5-01;1972;5;0.1365;5.387
1972-6-01;1972;6;0.1365;5.7368
1972-7-01;1972;7;0.1365;5.6903
1972-8-01;1972;8;0.1365;5.9478
1972-9-01;1972;9;0.1365;6.0145
1972-10-01;1972;10;0.1365;6.02
1972-11-01;1972;11;0.1365;5.8919
1972-12-01;1972;12;0.1365;6.0547
1973-1-01;1973;1;0.1365;6.3292
1973-2-01;1973;2;0.1365;6.6369
1973-3-01;1973;3;0.1365;6.7675
1973-4-01;1973;4;0.1365;6.6603
1973-5-01;1973;5;0.1365;6.7415
1973-6-01;1973;6;0.1365;6.9194
1973-7-01;1973;7;0.1365;7.7588
1973-8-01;1973;8;0.1365;7.2854
1973-9-01;1973;9;0.1365;6.67
1973-10-01;1973;10;0.1365;6.6859
1973-11-01;1973;11;0.1365;6.6891
1973-12-01;1973;12;15.5746;6.6782
1974-1-01;1974;1;15.5746;6.7191
1974-2-01;1974;2;15.5746;6.8253
1974-3-01;1974;3;15.5746;7.5678
1974-4-01;1974;4;15.5746;8.0802
1974-5-01;1974;5;15.5746;7.902
1974-6-01;1974;6;15.5746;8.1328
1974-7-01;1974;7;15.5746;8.407
1974-8-01;1974;8;15.5746;8.4988
1974-9-01;1974;9;15.5746;7.9089
1974-10-01;1974;10;15.5746;7.7709
1974-11-01;1974;11;15.5746;7.3913
1974-12-01;1974;12;15.5746;7.1571
1975-1-01;1975;1;15.5746;6.9108
1975-2-01;1975;2;15.5746;6.5945
1975-3-01;1975;3;15.5746;7.0298
1975-4-01;1975;4;0.1365;7.6429
1975-5-01;1975;5;0.1365;7.1327
1975-6-01;1975;6;0.1365;7.3454
1975-7-01;1975;7;0.1365;7.7218
1975-8-01;1975;8;0.1365;7.8182
1975-9-01;1975;9;0.1365;8.1054
1975-10-01;1975;10;0.1365;7.2485
1975-11-01;1975;11;0.1365;7.4366
1975-12-01;1975;12;0.1365;7.026
1976-1-01;1976;1;0.1365;6.8866
1976-2-01;1976;2;0.1365;7.0558
1976-3-01;1976;3;0.1365;6.9556
1976-4-01;1976;4;0.1365;6.9104
1976-5-01;1976;5;0.1365;7.4238
1976-6-01;1976;6;0.1365;7.1583
1976-7-01;1976;7;0.1365;7.0008
1976-8-01;1976;8;0.1365;6.7808
1976-9-01;1976;9;0.1365;6.576
1976-10-01;1976;10;0.1365;6.3309
1976-11-01;1976;11;0.1365;5.6718
1976-12-01;1976;12;0.1365;5.7077
1977-1-01;1977;1;0.1365;6.501
1977-2-01;1977;2;0.1365;6.468
1977-3-01;1977;3;0.1365;6.3923
1977-4-01;1977;4;0.1365;6.4248
1977-5-01;1977;5;0.1365;6.4143
1977-6-01;1977;6;0.1365;6.2625
1977-7-01;1977;7;0.1365;6.65
1977-8-01;1977;8;0.1365;6.6425
1977-9-01;1977;9;0.1365;6.8352
1977-10-01;1977;10;0.1365;7.1659
1977-11-01;1977;11;0.1365;7.0731
1977-12-01;1977;12;0.1365;7.2616
1978-1-01;1978;1;0.1365;7.4573
1978-2-01;1978;2;0.1365;7.5633
1978-3-01;1978;3;0.1365;7.6774
1978-4-01;1978;4;0.1365;7.8207
1978-5-01;1978;5;0.1365;8.0492
1978-6-01;1978;6;0.1365;8.3408
1978-7-01;1978;7;0.1365;8.2808
1978-8-01;1978;8;0.1365;8.2225
1978-9-01;1978;9;0.1365;8.3565
1978-10-01;1978;10;0.1365;8.9868
1978-11-01;1978;11;0.1365;8.9594
1978-12-01;1978;12;0.1365;9.4085
1979-1-01;1979;1;0.1365;9.0262
1979-2-01;1979;2;0.1365;9.2288
1979-3-01;1979;3;0.1365;9.157
1979-4-01;1979;4;0.1365;9.2999
1979-5-01;1979;5;0.1365;8.9869
1979-6-01;1979;6;0.1365;8.5898
1979-7-01;1979;7;0.1365;8.8663
1979-8-01;1979;8;0.1365;9.2422
1979-9-01;1979;9;0.1365;9.4998
1979-10-01;1979;10;0.1365;11.1973
1979-11-01;1979;11;0.1365;10.2874
1979-12-01;1979;12;0.1365;10.3205
1980-1-01;1980;1;0.1365;10.8612
1980-2-01;1980;2;15.5746;13.2341
1980-3-01;1980;3;15.5746;13.0822
1980-4-01;1980;4;15.5746;10.0818
1980-5-01;1980;5;15.5746;9.1042
1980-6-01;1980;6;15.5746;9.096
1980-7-01;1980;7;15.5746;9.7395
1980-8-01;1980;8;0.1365;11.2956
1980-9-01;1980;9;0.1365;11.6226
1980-10-01;1980;10;0.1365;12.3444
1980-11-01;1980;11;0.1365;12.8453
1980-12-01;1980;12;0.1365;12.1179
1981-1-01;1981;1;0.1365;12.3514
1981-2-01;1981;2;0.1365;13.0302
1981-3-01;1981;3;0.1365;12.7735
1981-4-01;1981;4;0.1365;13.847
1981-5-01;1981;5;0.1365;13.5262
1981-6-01;1981;6;0.1365;13.6219
1981-7-01;1981;7;0.1365;14.6751
1981-8-01;1981;8;15.5746;15.3142
1981-9-01;1981;9;15.5746;15.5746
1981-10-01;1981;10;15.5746;14.0541
1981-11-01;1981;11;15.5746;12.1464
1981-12-01;1981;12;15.5746;13.4536
1982-1-01;1982;1;15.5746;13.7064
1982-2-01;1982;2;15.5746;13.6395
1982-3-01;1982;3;15.5746;13.8088
1982-4-01;1982;4;15.5746;13.3923
1982-5-01;1982;5;15.5746;13.1142
1982-6-01;1982;6;15.5746;14.075
1982-7-01;1982;7;15.5746;12.955
1982-8-01;1982;8;15.5746;11.9681
1982-9-01;1982;9;15.5746;11.2943
1982-10-01;1982;10;15.5746;10.2861
1982-11-01;1982;11;15.5746;10.2038
1982-12-01;1982;12;0.1365;9.8298
1983-1-01;1983;1;0.1365;9.9762
1983-2-01;1983;2;0.1365;9.5975
1983-3-01;1983;3;0.1365;9.9705
1983-4-01;1983;4;0.1365;9.5578
1983-5-01;1983;5;0.1365;10.1059
1983-6-01;1983;6;0.1365;10.3275
1983-7-01;1983;7;0.1365;11.0795
1983-8-01;1983;8;0.1365;11.2107
1983-9-01;1983;9;0.1365;10.651
1983-10-01;1983;10;0.1365;10.7436
1983-11-01;1983;11;0.1365;10.748
1983-12-01;1983;12;0.1365;10.9368
1984-1-01;1984;1;0.1365;10.6937
