Date;Y;mon;usrec;1 YR
1933-5-01;1933;5;0.0678;1.06
1933-6-01;1933;6;0.0678;0.91
1933-7-01;1933;7;0.0678;1.09
1933-8-01;1933;8;0.0678;0.86
1933-9-01;1933;9;0.0678;0.83
1933-10-01;1933;10;0.0678;1.04
1933-11-01;1933;11;0.0678;1.61
1933-12-01;1933;12;0.0678;2.26
1934-1-01;1934;1;0.0678;2.14
1934-2-01;1934;2;0.0678;1.34
1934-3-01;1934;3;0.0678;0.9
1934-4-01;1934;4;0.0678;0.8
1934-5-01;1934;5;0.0678;0.67
1934-6-01;1934;6;0.0678;0.6
1934-7-01;1934;7;0.0678;0.6
1934-8-01;1934;8;0.0678;0.76
1934-9-01;1934;9;0.0678;1.08
1934-10-01;1934;10;0.0678;0.9
1934-11-01;1934;11;0.0678;0.9
1934-12-01;1934;12;0.0678;0.71
1935-1-01;1935;1;0.0678;0.63
1935-2-01;1935;2;0.0678;0.51
1935-3-01;1935;3;0.0678;0.48
1935-4-01;1935;4;0.0678;0.47
1935-5-01;1935;5;0.0678;0.49
1935-6-01;1935;6;0.0678;0.45
1935-7-01;1935;7;0.0678;0.44
1935-8-01;1935;8;0.0678;0.55
1935-9-01;1935;9;0.0678;0.61
1935-10-01;1935;10;0.0678;0.56
1935-11-01;1935;11;0.0678;0.52
1935-12-01;1935;12;0.0678;0.48
1936-1-01;1936;1;0.0678;0.52
1936-2-01;1936;2;0.0678;0.49
1936-3-01;1936;3;0.0678;0.48
1936-4-01;1936;4;0.0678;0.48
1936-5-01;1936;5;0.0678;0.49
1936-6-01;1936;6;0.0678;0.48
1936-7-01;1936;7;0.0678;0.49
1936-8-01;1936;8;0.0678;0.5
1936-9-01;1936;9;0.0678;0.51
1936-10-01;1936;10;0.0678;0.5
1936-11-01;1936;11;0.0678;0.44
1936-12-01;1936;12;0.0678;0.66
1937-1-01;1937;1;0.0678;0.73
1937-2-01;1937;2;0.0678;0.78
1937-3-01;1937;3;0.0678;1.16
1937-4-01;1937;4;0.0678;1.07
1937-5-01;1937;5;0.0678;1.2
1937-6-01;1937;6;16.11;1.26
1937-7-01;1937;7;16.11;1.14
1937-8-01;1937;8;16.11;1.33
1937-9-01;1937;9;16.11;1.15
1937-10-01;1937;10;16.11;1.11
1937-11-01;1937;11;16.11;1.03
1937-12-01;1937;12;16.11;0.92
1938-1-01;1938;1;16.11;0.9
1938-2-01;1938;2;16.11;0.82
1938-3-01;1938;3;16.11;0.88
1938-4-01;1938;4;16.11;0.67
1938-5-01;1938;5;16.11;0.37
1938-6-01;1938;6;16.11;0.31
1938-7-01;1938;7;0.0678;0.35
1938-8-01;1938;8;0.0678;0.61
1938-9-01;1938;9;0.0678;0.41
1938-10-01;1938;10;0.0678;0.32
1938-11-01;1938;11;0.0678;0.32
1938-12-01;1938;12;0.0678;0.28
1939-1-01;1939;1;0.0678;0.24
1939-2-01;1939;2;0.0678;0.26
1939-3-01;1939;3;0.0678;0.24
1939-4-01;1939;4;0.0678;0.23
1939-5-01;1939;5;0.0678;0.21
1939-6-01;1939;6;0.0678;0.42
1939-7-01;1939;7;0.0678;0.4
1939-8-01;1939;8;0.0678;0.64
1939-9-01;1939;9;0.0678;0.49
1939-10-01;1939;10;0.0678;0.29
1939-11-01;1939;11;0.0678;0.25
1939-12-01;1939;12;0.0678;0.22
1940-1-01;1940;1;0.0678;0.22
1940-2-01;1940;2;0.0678;0.22
1940-3-01;1940;3;0.0678;0.2
1940-4-01;1940;4;0.0678;0.2
1940-5-01;1940;5;0.0678;0.65
1940-6-01;1940;6;0.0678;0.43
1940-7-01;1940;7;0.0678;0.43
1940-8-01;1940;8;0.0678;0.23
1940-9-01;1940;9;0.0678;0.21
1940-10-01;1940;10;0.0678;0.2
1940-11-01;1940;11;0.0678;0.16
1940-12-01;1940;12;0.0678;0.16
1941-1-01;1941;1;0.0678;0.26
1941-2-01;1941;2;0.0678;0.24
1941-3-01;1941;3;0.0678;0.34
1941-4-01;1941;4;0.0678;0.31
1941-5-01;1941;5;0.0678;0.31
1941-6-01;1941;6;0.0678;0.29
1941-7-01;1941;7;0.0678;0.28
1941-8-01;1941;8;0.0678;0.29
1941-9-01;1941;9;0.0678;0.3
1941-10-01;1941;10;0.0678;0.32
1941-11-01;1941;11;0.0678;0.5
1941-12-01;1941;12;0.0678;0.57
1942-1-01;1942;1;0.0678;0.48
1942-2-01;1942;2;0.0678;0.53
1942-3-01;1942;3;0.0678;0.51
1942-4-01;1942;4;0.0678;0.57
1942-5-01;1942;5;0.0678;0.61
1942-6-01;1942;6;0.0678;0.6
1942-7-01;1942;7;0.0678;0.62
1942-8-01;1942;8;0.0678;0.63
1942-9-01;1942;9;0.0678;0.65
1942-10-01;1942;10;0.0678;0.63
1942-11-01;1942;11;0.0678;0.64
1942-12-01;1942;12;0.0678;0.63
1943-1-01;1943;1;0.0678;0.59
1943-2-01;1943;2;0.0678;0.59
1943-3-01;1943;3;0.0678;0.64
1943-4-01;1943;4;0.0678;0.65
1943-5-01;1943;5;0.0678;0.63
1943-6-01;1943;6;0.0678;0.61
1943-7-01;1943;7;0.0678;0.61
1943-8-01;1943;8;0.0678;0.63
1943-9-01;1943;9;0.0678;0.66
1943-10-01;1943;10;0.0678;0.66
1943-11-01;1943;11;0.0678;0.63
1943-12-01;1943;12;0.0678;0.65
1944-1-01;1944;1;0.0678;0.65
1944-2-01;1944;2;0.0678;0.64
1944-3-01;1944;3;0.0678;0.64
1944-4-01;1944;4;0.0678;0.62
1944-5-01;1944;5;0.0678;0.62
1944-6-01;1944;6;0.0678;0.65
1944-7-01;1944;7;0.0678;0.63
1944-8-01;1944;8;0.0678;0.61
1944-9-01;1944;9;0.0678;0.62
1944-10-01;1944;10;0.0678;0.65
1944-11-01;1944;11;0.0678;0.67
1944-12-01;1944;12;0.0678;0.67
1945-1-01;1945;1;0.0678;0.6
1945-2-01;1945;2;0.0678;0.61
1945-3-01;1945;3;16.11;0.61
1945-4-01;1945;4;16.11;0.61
1945-5-01;1945;5;16.11;0.81
1945-6-01;1945;6;16.11;0.78
1945-7-01;1945;7;16.11;0.81
1945-8-01;1945;8;16.11;0.82
1945-9-01;1945;9;16.11;0.81
1945-10-01;1945;10;16.11;0.79
1945-11-01;1945;11;0.0678;0.77
1945-12-01;1945;12;0.0678;0.74
1946-1-01;1946;1;0.0678;0.69
1946-2-01;1946;2;0.0678;0.65
1946-3-01;1946;3;0.0678;0.71
1946-4-01;1946;4;0.0678;0.79
1946-5-01;1946;5;0.0678;0.8
1946-6-01;1946;6;0.0678;0.75
1946-7-01;1946;7;0.0678;0.78
1946-8-01;1946;8;0.0678;0.81
1946-9-01;1946;9;0.0678;0.86
1946-10-01;1946;10;0.0678;0.85
1946-11-01;1946;11;0.0678;0.9
1946-12-01;1946;12;0.0678;0.86
1947-1-01;1947;1;0.0678;0.84
1947-2-01;1947;2;0.0678;0.84
1947-3-01;1947;3;0.0678;0.81
1947-4-01;1947;4;0.0678;0.86
1947-5-01;1947;5;0.0678;0.86
1947-6-01;1947;6;0.0678;0.87
1947-7-01;1947;7;0.0678;1
1947-8-01;1947;8;0.0678;0.98
1947-9-01;1947;9;0.0678;1.02
1947-10-01;1947;10;0.0678;1.13
1947-11-01;1947;11;0.0678;1.12
1947-12-01;1947;12;0.0678;1.1
1948-1-01;1948;1;0.0678;1.11
1948-2-01;1948;2;0.0678;1.12
1948-3-01;1948;3;0.0678;1.14
1948-4-01;1948;4;0.0678;1.12
1948-5-01;1948;5;0.0678;1.08
1948-6-01;1948;6;0.0678;1.13
1948-7-01;1948;7;0.0678;1.14
1948-8-01;1948;8;0.0678;1.2
1948-9-01;1948;9;0.0678;1.24
1948-10-01;1948;10;0.0678;1.27
1948-11-01;1948;11;0.0678;1.24
1948-12-01;1948;12;16.11;1.23
1949-1-01;1949;1;16.11;1.22
1949-2-01;1949;2;16.11;1.22
1949-3-01;1949;3;16.11;1.21
1949-4-01;1949;4;16.11;1.2
1949-5-01;1949;5;16.11;1.19
1949-6-01;1949;6;16.11;1.11
1949-7-01;1949;7;16.11;1.07
1949-8-01;1949;8;16.11;1.07
1949-9-01;1949;9;16.11;1.08
1949-10-01;1949;10;16.11;1.1
1949-11-01;1949;11;0.0678;1.13
1949-12-01;1949;12;0.0678;1.11
1950-1-01;1950;1;0.0678;1.15
1950-2-01;1950;2;0.0678;1.17
1950-3-01;1950;3;0.0678;1.21
1950-4-01;1950;4;0.0678;1.26
1950-5-01;1950;5;0.0678;1.27
1950-6-01;1950;6;0.0678;1.29
1950-7-01;1950;7;0.0678;1.29
1950-8-01;1950;8;0.0678;1.36
1950-9-01;1950;9;0.0678;1.43
1950-10-01;1950;10;0.0678;1.52
1950-11-01;1950;11;0.0678;1.49
1950-12-01;1950;12;0.0678;1.55
1951-1-01;1951;1;0.0678;1.575
1951-2-01;1951;2;0.0678;1.545
1951-3-01;1951;3;0.0678;1.762
1951-4-01;1951;4;0.0678;1.773
1951-5-01;1951;5;0.0678;1.808
1951-6-01;1951;6;0.0678;1.81
1951-7-01;1951;7;0.0678;1.703
1951-8-01;1951;8;0.0678;1.683
1951-9-01;1951;9;0.0678;1.819
1951-10-01;1951;10;0.0678;1.825
1951-11-01;1951;11;0.0678;1.782
1951-12-01;1951;12;0.0678;1.943
1952-1-01;1952;1;0.0678;1.789
1952-2-01;1952;2;0.0678;1.848
1952-3-01;1952;3;0.0678;1.77
1952-4-01;1952;4;0.0678;1.812
1952-5-01;1952;5;0.0678;1.886
1952-6-01;1952;6;0.0678;1.949
1952-7-01;1952;7;0.0678;2.013
1952-8-01;1952;8;0.0678;2.086
1952-9-01;1952;9;0.0678;2.042
1952-10-01;1952;10;0.0678;2.006
1952-11-01;1952;11;0.0678;2.134
1952-12-01;1952;12;0.0678;2.163
1953-1-01;1953;1;0.0678;2.093
1953-2-01;1953;2;0.0678;2.215
1953-3-01;1953;3;0.0678;2.132
1953-4-01;1953;4;0.0678;2.459
1953-5-01;1953;5;0.0678;2.633
1953-6-01;1953;6;0.0678;2.334
1953-7-01;1953;7;0.0678;2.306
1953-8-01;1953;8;16.11;2.209
1953-9-01;1953;9;16.11;1.946
1953-10-01;1953;10;16.11;1.696
1953-11-01;1953;11;16.11;1.755
1953-12-01;1953;12;16.11;1.665
1954-1-01;1954;1;16.11;1.193
1954-2-01;1954;2;16.11;1.119
1954-3-01;1954;3;16.11;1.136
1954-4-01;1954;4;16.11;0.986
1954-5-01;1954;5;16.11;0.957
1954-6-01;1954;6;0.0678;0.847
1954-7-01;1954;7;0.0678;0.896
1954-8-01;1954;8;0.0678;1.038
1954-9-01;1954;9;0.0678;1.196
1954-10-01;1954;10;0.0678;1.261
1954-11-01;1954;11;0.0678;1.252
1954-12-01;1954;12;0.0678;1.286
1955-1-01;1955;1;0.0678;1.473
1955-2-01;1955;2;0.0678;1.821
1955-3-01;1955;3;0.0678;1.776
1955-4-01;1955;4;0.0678;1.953
1955-5-01;1955;5;0.0678;1.869
1955-6-01;1955;6;0.0678;1.96
1955-7-01;1955;7;0.0678;2.191
1955-8-01;1955;8;0.0678;2.415
1955-9-01;1955;9;0.0678;2.278
1955-10-01;1955;10;0.0678;2.312
1955-11-01;1955;11;0.0678;2.689
1955-12-01;1955;12;0.0678;2.732
1956-1-01;1956;1;0.0678;2.447
1956-2-01;1956;2;0.0678;2.546
1956-3-01;1956;3;0.0678;2.732
1956-4-01;1956;4;0.0678;3.039
1956-5-01;1956;5;0.0678;2.862
1956-6-01;1956;6;0.0678;2.693
1956-7-01;1956;7;0.0678;2.935
1956-8-01;1956;8;0.0678;3.237
1956-9-01;1956;9;0.0678;3.335
1956-10-01;1956;10;0.0678;3.335
1956-11-01;1956;11;0.0678;3.694
1956-12-01;1956;12;0.0678;3.801
1957-1-01;1957;1;0.0678;3.271
1957-2-01;1957;2;0.0678;3.471
1957-3-01;1957;3;0.0678;3.358
1957-4-01;1957;4;0.0678;3.426
1957-5-01;1957;5;0.0678;3.49
1957-6-01;1957;6;0.0678;3.714
1957-7-01;1957;7;0.0678;3.798
1957-8-01;1957;8;0.0678;4.109
1957-9-01;1957;9;16.11;4.188
1957-10-01;1957;10;16.11;4.009
1957-11-01;1957;11;16.11;3.456
1957-12-01;1957;12;16.11;2.772
1958-1-01;1958;1;16.11;2.144
1958-2-01;1958;2;16.11;1.805
1958-3-01;1958;3;16.11;1.657
1958-4-01;1958;4;16.11;1.462
1958-5-01;1958;5;0.0678;1.321
1958-6-01;1958;6;0.0678;1.303
1958-7-01;1958;7;0.0678;1.468
1958-8-01;1958;8;0.0678;2.962
1958-9-01;1958;9;0.0678;3.363
1958-10-01;1958;10;0.0678;3.089
1958-11-01;1958;11;0.0678;3.381
1958-12-01;1958;12;0.0678;3.19
1959-1-01;1959;1;0.0678;3.403
1959-2-01;1959;2;0.0678;3.383
1959-3-01;1959;3;0.0678;3.594
1959-4-01;1959;4;0.0678;3.608
1959-5-01;1959;5;0.0678;3.861
1959-6-01;1959;6;0.0678;3.966
1959-7-01;1959;7;0.0678;4.409
1959-8-01;1959;8;0.0678;4.563
1959-9-01;1959;9;0.0678;4.925
1959-10-01;1959;10;0.0678;4.548
1959-11-01;1959;11;0.0678;4.947
1959-12-01;1959;12;0.0678;5.025
1960-1-01;1960;1;0.0678;4.711
1960-2-01;1960;2;0.0678;4.396
1960-3-01;1960;3;0.0678;3.627
1960-4-01;1960;4;0.0678;4.157
1960-5-01;1960;5;16.11;3.929
1960-6-01;1960;6;16.11;3.18
1960-7-01;1960;7;16.11;2.91
1960-8-01;1960;8;16.11;2.882
1960-9-01;1960;9;16.11;2.802
1960-10-01;1960;10;16.11;2.855
1960-11-01;1960;11;16.11;3.007
1960-12-01;1960;12;16.11;2.583
1961-1-01;1961;1;16.11;2.76
1961-2-01;1961;2;16.11;2.972
1961-3-01;1961;3;0.0678;2.859
1961-4-01;1961;4;0.0678;2.845
1961-5-01;1961;5;0.0678;2.917
1961-6-01;1961;6;0.0678;2.9011
1961-7-01;1961;7;0.0678;2.778
1961-8-01;1961;8;0.0678;2.9863
1961-9-01;1961;9;0.0678;2.9358
1961-10-01;1961;10;0.0678;2.8936
1961-11-01;1961;11;0.0678;3
1961-12-01;1961;12;0.0678;3.1375
1962-1-01;1962;1;0.0678;3.183
1962-2-01;1962;2;0.0678;3.0734
1962-3-01;1962;3;0.0678;2.8932
1962-4-01;1962;4;0.0678;2.9364
1962-5-01;1962;5;0.0678;2.8687
1962-6-01;1962;6;0.0678;3.0561
1962-7-01;1962;7;0.0678;3.131
1962-8-01;1962;8;0.0678;2.978
1962-9-01;1962;9;0.0678;2.8597
1962-10-01;1962;10;0.0678;2.8377
1962-11-01;1962;11;0.0678;2.965
1962-12-01;1962;12;0.0678;3.0188
1963-1-01;1963;1;0.0678;2.8828
1963-2-01;1963;2;0.0678;2.8256
1963-3-01;1963;3;0.0678;2.9705
1963-4-01;1963;4;0.0678;2.9592
1963-5-01;1963;5;0.0678;3.0296
1963-6-01;1963;6;0.0678;3.0083
1963-7-01;1963;7;0.0678;3.2644
1963-8-01;1963;8;0.0678;3.4171
1963-9-01;1963;9;0.0678;3.404
1963-10-01;1963;10;0.0678;3.4956
1963-11-01;1963;11;0.0678;3.5447
1963-12-01;1963;12;0.0678;3.624
1964-1-01;1964;1;0.0678;3.5166
1964-2-01;1964;2;0.0678;3.6469
1964-3-01;1964;3;0.0678;3.7582
1964-4-01;1964;4;0.0678;3.6066
1964-5-01;1964;5;0.0678;3.6202
1964-6-01;1964;6;0.0678;3.5495
1964-7-01;1964;7;0.0678;3.506
1964-8-01;1964;8;0.0678;3.621
1964-9-01;1964;9;0.0678;3.6645
1964-10-01;1964;10;0.0678;3.6923
1964-11-01;1964;11;0.0678;3.9341
1964-12-01;1964;12;0.0678;3.7492
1965-1-01;1965;1;0.0678;3.8099
1965-2-01;1965;2;0.0678;3.9235
1965-3-01;1965;3;0.0678;3.8379
1965-4-01;1965;4;0.0678;3.8289
1965-5-01;1965;5;0.0678;3.845
1965-6-01;1965;6;0.0678;3.7565
1965-7-01;1965;7;0.0678;3.7997
1965-8-01;1965;8;0.0678;3.9189
1965-9-01;1965;9;0.0678;4.1534
1965-10-01;1965;10;0.0678;4.1158
1965-11-01;1965;11;0.0678;4.2053
1965-12-01;1965;12;0.0678;4.7303
1966-1-01;1966;1;0.0678;4.6847
1966-2-01;1966;2;0.0678;4.7023
1966-3-01;1966;3;0.0678;4.6123
1966-4-01;1966;4;0.0678;4.7061
1966-5-01;1966;5;0.0678;4.9142
1966-6-01;1966;6;0.0678;4.9267
1966-7-01;1966;7;0.0678;5.0286
1966-8-01;1966;8;0.0678;5.5301
1966-9-01;1966;9;0.0678;5.3114
1966-10-01;1966;10;0.0678;5.2351
1966-11-01;1966;11;0.0678;5.2314
1966-12-01;1966;12;0.0678;4.761
1967-1-01;1967;1;0.0678;4.3989
1967-2-01;1967;2;0.0678;4.4843
1967-3-01;1967;3;0.0678;3.9611
1967-4-01;1967;4;0.0678;3.9726
1967-5-01;1967;5;0.0678;4.0266
1967-6-01;1967;6;0.0678;4.745
1967-7-01;1967;7;0.0678;4.8471
1967-8-01;1967;8;0.0678;4.9746
1967-9-01;1967;9;0.0678;5.0877
1967-10-01;1967;10;0.0678;5.2009
1967-11-01;1967;11;0.0678;5.4156
1967-12-01;1967;12;0.0678;5.5272
1968-1-01;1968;1;0.0678;5.1103
1968-2-01;1968;2;0.0678;5.2091
1968-3-01;1968;3;0.0678;5.3288
1968-4-01;1968;4;0.0678;5.5274
1968-5-01;1968;5;0.0678;5.7217
1968-6-01;1968;6;0.0678;5.5233
1968-7-01;1968;7;0.0678;5.13
1968-8-01;1968;8;0.0678;4.9858
1968-9-01;1968;9;0.0678;4.954
1968-10-01;1968;10;0.0678;5.1587
1968-11-01;1968;11;0.0678;5.3106
1968-12-01;1968;12;0.0678;5.9696
1969-1-01;1969;1;0.0678;5.9102
1969-2-01;1969;2;0.0678;6.3238
1969-3-01;1969;3;0.0678;6.128
1969-4-01;1969;4;0.0678;6.0023
1969-5-01;1969;5;0.0678;6.52
1969-6-01;1969;6;0.0678;7.4001
1969-7-01;1969;7;0.0678;7.4242
1969-8-01;1969;8;0.0678;7.4727
1969-9-01;1969;9;0.0678;7.8183
1969-10-01;1969;10;0.0678;7.4058
1969-11-01;1969;11;0.0678;7.8404
1969-12-01;1969;12;0.0678;8.2036
1970-1-01;1970;1;16.11;8.0294
1970-2-01;1970;2;16.11;6.8833
1970-3-01;1970;3;16.11;6.7309
1970-4-01;1970;4;16.11;7.466
1970-5-01;1970;5;16.11;7.511
1970-6-01;1970;6;16.11;7.2092
1970-7-01;1970;7;16.11;6.9175
1970-8-01;1970;8;16.11;6.7656
1970-9-01;1970;9;16.11;6.4803
1970-10-01;1970;10;16.11;6.2671
1970-11-01;1970;11;16.11;5.0418
1970-12-01;1970;12;0.0678;4.9984
1971-1-01;1971;1;0.0678;4.1806
1971-2-01;1971;2;0.0678;3.6526
1971-3-01;1971;3;0.0678;3.7679
1971-4-01;1971;4;0.0678;4.7168
1971-5-01;1971;5;0.0678;4.9819
1971-6-01;1971;6;0.0678;6.0356
1971-7-01;1971;7;0.0678;6.0709
1971-8-01;1971;8;0.0678;5.1498
1971-9-01;1971;9;0.0678;5.1603
1971-10-01;1971;10;0.0678;4.5242
1971-11-01;1971;11;0.0678;4.6539
1971-12-01;1971;12;0.0678;4.3542
1972-1-01;1972;1;0.0678;4.243
1972-2-01;1972;2;0.0678;4.2036
1972-3-01;1972;3;0.0678;5.0208
1972-4-01;1972;4;0.0678;4.5459
1972-5-01;1972;5;0.0678;4.569
1972-6-01;1972;6;0.0678;5.0769
1972-7-01;1972;7;0.0678;4.7773
1972-8-01;1972;8;0.0678;5.3263
1972-9-01;1972;9;0.0678;5.4438
1972-10-01;1972;10;0.0678;5.4437
1972-11-01;1972;11;0.0678;5.3223
1972-12-01;1972;12;0.0678;5.657
1973-1-01;1973;1;0.0678;6.1379
1973-2-01;1973;2;0.0678;6.4345
1973-3-01;1973;3;0.0678;6.9905
1973-4-01;1973;4;0.0678;6.7314
1973-5-01;1973;5;0.0678;7.0342
1973-6-01;1973;6;0.0678;7.5887
1973-7-01;1973;7;0.0678;8.6946
1973-8-01;1973;8;0.0678;8.2944
1973-9-01;1973;9;0.0678;7.2711
1973-10-01;1973;10;0.0678;7.0027
1973-11-01;1973;11;0.0678;7.1822
1973-12-01;1973;12;16.11;7.2024
1974-1-01;1974;1;16.11;6.9926
1974-2-01;1974;2;16.11;6.9881
1974-3-01;1974;3;16.11;8.1573
1974-4-01;1974;4;16.11;8.7808
1974-5-01;1974;5;16.11;8.454
1974-6-01;1974;6;16.11;8.5459
1974-7-01;1974;7;16.11;8.6473
1974-8-01;1974;8;16.11;9.4411
1974-9-01;1974;9;16.11;8.0664
1974-10-01;1974;10;16.11;7.7573
1974-11-01;1974;11;16.11;7.4107
1974-12-01;1974;12;16.11;7.1447
1975-1-01;1975;1;16.11;6.2389
1975-2-01;1975;2;16.11;5.9168
1975-3-01;1975;3;16.11;6.2417
1975-4-01;1975;4;0.0678;6.7913
1975-5-01;1975;5;0.0678;6.1062
1975-6-01;1975;6;0.0678;6.7608
1975-7-01;1975;7;0.0678;7.1823
1975-8-01;1975;8;0.0678;7.3436
1975-9-01;1975;9;0.0678;7.5426
1975-10-01;1975;10;0.0678;6.3438
1975-11-01;1975;11;0.0678;6.5853
1975-12-01;1975;12;0.0678;6.1325
1976-1-01;1976;1;0.0678;5.5627
1976-2-01;1976;2;0.0678;6.0952
1976-3-01;1976;3;0.0678;6.0262
1976-4-01;1976;4;0.0678;5.9891
1976-5-01;1976;5;0.0678;6.6995
1976-6-01;1976;6;0.0678;6.3932
1976-7-01;1976;7;0.0678;6.1161
1976-8-01;1976;8;0.0678;5.9275
1976-9-01;1976;9;0.0678;5.8056
1976-10-01;1976;10;0.0678;5.5427
1976-11-01;1976;11;0.0678;5.018
1976-12-01;1976;12;0.0678;4.9313
1977-1-01;1977;1;0.0678;5.6554
1977-2-01;1977;2;0.0678;5.5305
1977-3-01;1977;3;0.0678;5.4275
1977-4-01;1977;4;0.0678;5.507
1977-5-01;1977;5;0.0678;5.7504
1977-6-01;1977;6;0.0678;5.6265
1977-7-01;1977;7;0.0678;6.0889
1977-8-01;1977;8;0.0678;6.2191
1977-9-01;1977;9;0.0678;6.5127
1977-10-01;1977;10;0.0678;6.8358
1977-11-01;1977;11;0.0678;6.7586
1977-12-01;1977;12;0.0678;6.8873
1978-1-01;1978;1;0.0678;7.1202
1978-2-01;1978;2;0.0678;7.1602
1978-3-01;1978;3;0.0678;7.2575
1978-4-01;1978;4;0.0678;7.4114
1978-5-01;1978;5;0.0678;7.7821
1978-6-01;1978;6;0.0678;8.1773
1978-7-01;1978;7;0.0678;8.1543
1978-8-01;1978;8;0.0678;8.2227
1978-9-01;1978;9;0.0678;8.62
1978-10-01;1978;10;0.0678;9.4729
1978-11-01;1978;11;0.0678;9.7248
1978-12-01;1978;12;0.0678;10.2781
1979-1-01;1979;1;0.0678;9.8233
1979-2-01;1979;2;0.0678;9.921
1979-3-01;1979;3;0.0678;9.6876
1979-4-01;1979;4;0.0678;9.8196
1979-5-01;1979;5;0.0678;9.5538
1979-6-01;1979;6;0.0678;8.9277
1979-7-01;1979;7;0.0678;9.3854
1979-8-01;1979;8;0.0678;10.0474
1979-9-01;1979;9;0.0678;10.5186
1979-10-01;1979;10;0.0678;12.3675
1979-11-01;1979;11;0.0678;11.2762
1979-12-01;1979;12;0.0678;11.4596
1980-1-01;1980;1;0.0678;11.7677
1980-2-01;1980;2;16.11;14.5097
1980-3-01;1980;3;16.11;15.1069
1980-4-01;1980;4;16.11;10.6552
1980-5-01;1980;5;16.11;8.7056
1980-6-01;1980;6;16.11;8.5252
1980-7-01;1980;7;16.11;9.076
1980-8-01;1980;8;0.0678;11.0678
1980-9-01;1980;9;0.0678;11.8352
1980-10-01;1980;10;0.0678;12.965
1980-11-01;1980;11;0.0678;14.0755
1980-12-01;1980;12;0.0678;13.0568
1981-1-01;1981;1;0.0678;13.5379
1981-2-01;1981;2;0.0678;13.6658
1981-3-01;1981;3;0.0678;12.5838
1981-4-01;1981;4;0.0678;14.3715
1981-5-01;1981;5;0.0678;14.4828
1981-6-01;1981;6;0.0678;14.1452
1981-7-01;1981;7;0.0678;15.4688
1981-8-01;1981;8;16.11;16.11
1981-9-01;1981;9;16.11;15.6917
1981-10-01;1981;10;16.11;14.0533
1981-11-01;1981;11;16.11;11.3575
1981-12-01;1981;12;16.11;13.2576
1982-1-01;1982;1;16.11;13.7221
1982-2-01;1982;2;16.11;13.6109
1982-3-01;1982;3;16.11;13.8479
1982-4-01;1982;4;16.11;13.3304
1982-5-01;1982;5;16.11;12.7374
1982-6-01;1982;6;16.11;14.0085
1982-7-01;1982;7;16.11;12.547
1982-8-01;1982;8;16.11;11.1616
1982-9-01;1982;9;16.11;10.3938
1982-10-01;1982;10;16.11;9.3025
1982-11-01;1982;11;16.11;9.2379
1982-12-01;1982;12;0.0678;8.8379
1983-1-01;1983;1;0.0678;8.913
1983-2-01;1983;2;0.0678;8.6276
1983-3-01;1983;3;0.0678;9.2239
1983-4-01;1983;4;0.0678;8.729
1983-5-01;1983;5;0.0678;9.2382
1983-6-01;1983;6;0.0678;9.5668
1983-7-01;1983;7;0.0678;10.2044
1983-8-01;1983;8;0.0678;10.3058
1983-9-01;1983;9;0.0678;9.6662
1983-10-01;1983;10;0.0678;9.6085
1983-11-01;1983;11;0.0678;9.7146
1983-12-01;1983;12;0.0678;9.9521
1984-1-01;1984;1;0.0678;9.7029
1984-2-01;1984;2;0.0678;10.0702
1984-3-01;1984;3;0.0678;10.6885
